1.60525611369048E+018, bb73eb86909460163b00000000000000, 9c69a4b18f9460160f00000000000000,-0.044562752758659,0.087208180423744,0.086954713131709,0.999931353848697,-0.009762237764433,0.003702713079368,0.005317538903933,-0.044562752758659,0.087208180423744,0.086954713131709,0.999931353848697,-0.009762237764433,0.003702713079368,0.005317538903933,-0.05196578353337,0.038653083811832,0.002315449026892,-0.000677584297255,-0.000984778069051,0.000145014559968,0.03818169376759,-0.045179835044532,0.132041154160692
1.60525611679043E+018, 3dfb683c919460166801000000000000, 9c69a4b18f9460160f00000000000000,-0.04276422063136,0.088692088744468,0.086491304582513,0.999929385033764,-0.00990216286981,0.00394293311864,0.005255986579169,-0.04276422063136,0.088692088744468,0.086491304582513,0.999929385033764,-0.00990216286981,0.00394293311864,0.005255986579169,-0.047118107404067,0.039942609179384,0.001367198792853,-0.000780093760121,-0.001129997926065,0.00018081130896,0.040613632837039,-0.046668785762688,0.132300131856895
1.60525611989038E+018, 186ee6f1919460169e02000000000000, 9c69a4b18f9460160f00000000000000,-0.041545890716191,0.08494193850253,0.086715008412152,0.999931452373064,-0.009694688009986,0.004159540687147,0.005079547298439,-0.041545890716191,0.08494193850253,0.086715008412152,0.999931452373064,-0.009694688009986,0.004159540687147,0.005079547298439,-0.047967295396771,0.036720059380486,0.001185116310145,-0.000893080446479,-0.00128823394131,0.00022032983427,0.042924324051805,-0.048100001716458,0.132379437504439
1.60525612299033E+018, 3623a2ab92946016d503000000000000, 9c69a4b18f9460160f00000000000000,-0.042183777052832,0.085298198886183,0.085608490134655,0.999937314672545,-0.009167210114472,0.004355795622638,0.0047282162251,-0.042183777052832,0.085298198886183,0.085608490134655,0.999937314672545,-0.009167210114472,0.004355795622638,0.0047282162251,-0.046557139048591,0.032243662598202,-0.000833624225859,-0.001007631910639,-0.001440572104145,0.000258190709181,0.044668333738706,-0.049263681810925,0.132408673129304
1.60525612609028E+018, 1aecf862939460160d05000000000000, 9c69a4b18f9460160f00000000000000,-0.037018473127024,0.086176343578185,0.085814686354852,0.999934708379339,-0.009133988928173,0.004944190924618,0.004764892515834,-0.037018473127024,0.086176343578185,0.085814686354852,0.999934708379339,-0.009133988928173,0.004944190924618,0.004764892515834,-0.037010678131474,0.03486319222441,0.001884953577854,-0.001112156635127,-0.00158991687445,0.00029956494048,0.046359504001633,-0.050498987301563,0.132422145030721
1.60525612919022E+018, e7076a1d949460164806000000000000, 9c69a4b18f9460160f00000000000000,-0.040913069466479,0.080941580833761,0.088617279115661,0.999938999303641,-0.008769822932262,0.004910021877621,0.004580345241339,-0.040913069466479,0.080941580833761,0.088617279115661,0.999938999303641,-0.008769822932262,0.004910021877621,0.004580345241339,-0.04134106105644,0.026059560492729,0.002643343178849,-0.001216599990711,-0.001737420511658,0.000341558093042,0.048054482873894,-0.051640817041161,0.132589343000147
1.60525613039021E+018, 566f4e6294946016bd06000000000000, 9c69a4b18f9460160f00000000000000,-0.038455305603352,0.080983953745585,0.089431478930248,0.999937679310288,-0.00881127729741,0.005170236007809,0.004501949307534,-0.038455305603352,0.080983953745585,0.089431478930248,0.999937679310288,-0.00881127729741,0.005170236007809,0.004501949307534,-0.036190899652191,0.027719379449665,0.002995891586368,-0.001252387999484,-0.001795328377547,0.000358264230119,0.048623223671368,-0.052144967548478,0.132682393459694
1.60525613129019E+018, 99976b63959460164231000000000000, 9c69a4b18f9460160f00000000000000,-0.039018559808938,0.078243051228884,0.09111385156966,0.99993936751504,-0.00865280839118,0.005194366840202,0.004405536709436,-0.039018559808938,0.078243051228884,0.09111385156966,0.99993936751504,-0.00865280839118,0.005194366840202,0.004405536709436,-0.036830139596515,0.026091415999794,0.003403229367737,-0.00128299206105,-0.001834310547983,0.000370183899028,0.049045283734721,-0.052426647429738,0.132724369641627
1.60525613239018E+018, 39ff8964959460165a31000000000000, 9c69a4b18f9460160f00000000000000,-0.037939812189369,0.078168463140943,0.09103743998391,0.999938440967106,-0.008810939041608,0.005219629768438,0.004270491137991,-0.037939812189369,0.078168463140943,0.09103743998391,0.999938440967106,-0.008810939041608,0.005219629768438,0.004270491137991,-0.035194076858303,0.025964985339631,0.001284475522132,-0.001315238832931,-0.001885416366617,0.000385910533906,0.049623244690422,-0.052904254412497,0.132823747319183
1.60525613339016E+018, 36e59164959460166e31000000000000, 9c69a4b18f9460160f00000000000000,-0.038962524410933,0.08518454162513,0.090299923237844,0.999938702713306,-0.008864992823351,0.00518776165095,0.004133986856011,-0.038962524410933,0.08518454162513,0.090299923237844,0.999938702713306,-0.008864992823351,0.00518776165095,0.004133986856011,-0.037944042050475,0.03254638789349,0.001057920864783,-0.001341877311173,-0.001931063310891,0.000399727564844,0.050142631472346,-0.053399149811685,0.132875158997659
