# timestamp [ns], vertex-id, mission-id, p_G_Ix [m], p_G_Iy [m], p_G_Iz [m], q_G_Iw, q_G_Ix, q_G_Iy, q_G_Iz, p_M_Ix [m], p_M_Iy [m], p_M_Iz [m], q_M_Iw, q_M_Ix, q_M_Iy, q_M_Iz, v_Mx [m/s], v_My [m/s], v_Mz [m/s], bgx [rad/s], bgy [rad/s], bgz [rad/s], bax [m/s^2], bay [m/s^2], baz [m/s^2]
1605256113690482026, 4702e967669760163f00000000000000, 2c9ddf81659760160f00000000000000, -0.00540899028754345, -0.00148866508208819, -0.0110097593028036, 0.999915301967461, -0.0118560100774522, 0.00536148548299433, 0.000279981749475759, -0.00540899028754345, -0.00148866508208819, -0.0110097593028036, 0.999915301967461, -0.0118560100774522, 0.00536148548299433, 0.000279981749475759, 0.00213516007204185, 0.00183150761782484, 0.003391201608297, -9.15210800239882e-05, -0.000300324132518538, 4.11714481245748e-05, -3.99876723102087e-05, 1.18692739526919e-05, 0.000102840403840944
1605256116790425187, c5962c17679760166801000000000000, 2c9ddf81659760160f00000000000000, -0.00354732999369167, 0.00332972631624166, 0.0048115291031671, 0.999943859384233, -0.00943451567817735, 0.00482268255753042, 9.86236894747672e-05, -0.00354732999369167, 0.00332972631624166, 0.0048115291031671, 0.999943859384233, -0.00943451567817735, 0.00482268255753042, 9.86236894747672e-05, 0.000262652282625439, -0.000351365317359863, 0.001054220152471, -0.00242198663525228, -0.00312722990678697, 0.000876357830178052, -0.00120979152977715, -0.00239910705577108, 0.126988229514619
1605256119890380269, 60d0e4cc679760169a02000000000000, 2c9ddf81659760160f00000000000000, -0.00335675838375354, 0.0031595984860795, 0.00528742702240196, 0.999943631297792, -0.00946383174661477, 0.00481285509571187, 8.08794533849603e-05, -0.00335675838375354, 0.0031595984860795, 0.00528742702240196, 0.999943631297792, -0.00946383174661477, 0.00481285509571187, 8.08794533849603e-05, -5.7480722539677e-05, -0.000413927197906772, 0.000792617400600738, -0.00279192978689949, -0.00373366144176018, 0.00101425799519933, -0.00118248265997872, -0.00252896225990559, 0.129554625541417
1605256122990333206, 336db48568976016d103000000000000, 2c9ddf81659760160f00000000000000, -0.00321756956553863, 0.00306279681088861, 0.00508003087021946, 0.999942806293609, -0.00953769280970826, 0.00483855939305489, 7.00037864671538e-05, -0.00321756956553863, 0.00306279681088861, 0.00508003087021946, 0.999942806293609, -0.00953769280970826, 0.00483855939305489, 7.00037864671538e-05, -0.000374273019245207, 6.63253182992936e-05, -0.000226415169831683, -0.00286954690206191, -0.00395050734472745, 0.00101630779709886, -0.00133618624517695, -0.00252192974556899, 0.130143342191827
1605256126090275890, 2cbbb741699760160d05000000000000, 2c9ddf81659760160f00000000000000, -0.00317543375352506, 0.00318423793336691, 0.00554412595012556, 0.9999442418755, -0.00939751514541222, 0.0048165696668245, 2.24892908486057e-05, -0.00317543375352506, 0.00318423793336691, 0.00554412595012556, 0.9999442418755, -0.00939751514541222, 0.0048165696668245, 2.24892908486057e-05, -0.000527295922613167, -0.000206148553227514, 0.000918440931612843, -0.00297123931130646, -0.00400008192072235, 0.00109306320762704, -0.00126032388512013, -0.00250701622460774, 0.130931771174808
1605256129190222865, a37299fa699760164006000000000000, 2c9ddf81659760160f00000000000000, -0.0033329150487702, 0.00319807492221578, 0.00554379005261995, 0.999943670691876, -0.00943360242681516, 0.00486376745953102, 7.97158019554097e-05, -0.0033329150487702, 0.00319807492221578, 0.00554379005261995, 0.999943670691876, -0.00943360242681516, 0.00486376745953102, 7.97158019554097e-05, -0.000421088723861702, -0.000578766705432492, 0.000609526980979586, -0.00298152077361742, -0.00411364622790117, 0.00110780233902855, -0.00139189498091636, -0.0025996494475898, 0.131673493211639
1605256130290208703, d3d5da386a976016af06000000000000, 2c9ddf81659760160f00000000000000, -0.00316532690810317, 0.00317907415696743, 0.0053541102849434, 0.999943415967158, -0.00948013727274417, 0.00482601809687844, 3.75572955737086e-05, -0.00316532690810317, 0.00317907415696743, 0.0053541102849434, 0.999943415967158, -0.00948013727274417, 0.00482601809687844, 3.75572955737086e-05, -0.000379862924747003, 0.000235747674600598, 0.00015407440055262, -0.00298701909124254, -0.00411070226263144, 0.00111586795457201, -0.00125496656083653, -0.00265592694105686, 0.13203879294289
1605256131290192252, b6c253316b976016e130000000000000, 2c9ddf81659760160f00000000000000, -0.00303130570594556, 0.00323542212765135, 0.005753696591103, 0.99994423905766, -0.0093744562025868, 0.00486192665484206, -3.9378756503404e-06, -0.00303130570594556, 0.00323542212765135, 0.005753696591103, 0.99994423905766, -0.0093744562025868, 0.00486192665484206, -3.9378756503404e-06, -0.000689432666180351, -0.000273790406473424, 0.000396935290777305, -0.00299734128190587, -0.0041286517250281, 0.00111994774797745, -0.00134459615888192, -0.00260829360722539, 0.13209408046318
1605256132390176421, 5dff5e316b976016fb30000000000000, 2c9ddf81659760160f00000000000000, -0.00315792043057716, 0.00317229619555388, 0.00523929522992792, 0.999942834068789, -0.00951137649734504, 0.00488475284959834, 3.8745348684452e-05, -0.00315792043057716, 0.00317229619555388, 0.00523929522992792, 0.999942834068789, -0.00951137649734504, 0.00488475284959834, 3.8745348684452e-05, 0.000607276833159732, -0.000575748392060134, -0.00103416569849237, -0.00300488587254288, -0.00415408422553981, 0.00111881857924814, -0.00140497532596972, -0.0026729261095394, 0.132073000588018
1605256133390160209, 69fd65316b9760160f31000000000000, 2c9ddf81659760160f00000000000000, -0.00312876585035119, 0.00310213465312784, 0.00503512112951201, 0.999942443033185, -0.00955865499386987, 0.00487249658867891, 3.88912342136469e-05, -0.00312876585035119, 0.00310213465312784, 0.00503512112951201, 0.999942443033185, -0.00955865499386987, 0.00487249658867891, 3.88912342136469e-05, 0.000495984599876345, 0.000150646892770652, 0.000375143640510943, -0.00300181641518472, -0.00417320510694768, 0.0011154776302398, -0.00145069485543797, -0.00271131146433733, 0.131898577722216
