# timestamp [ns], vertex-id, mission-id, p_G_Ix [m], p_G_Iy [m], p_G_Iz [m], q_G_Iw, q_G_Ix, q_G_Iy, q_G_Iz, p_M_Ix [m], p_M_Iy [m], p_M_Iz [m], q_M_Iw, q_M_Ix, q_M_Iy, q_M_Iz, v_Mx [m/s], v_My [m/s], v_Mz [m/s], bgx [rad/s], bgy [rad/s], bgz [rad/s], bax [m/s^2], bay [m/s^2], baz [m/s^2]
1605256105190617687, 8238244cec0347164300000000000000, e9c0141bec0347160f00000000000000, -1.07565244418675, -0.538048864360673, 0.325234252261831, 0.996627443856602, 0.00203562458820216, 0.0103578310979381, 0.0813775750396787, -1.07565244418675, -0.538048864360673, 0.325234252261831, 0.996627443856602, 0.00203562458820216, 0.0103578310979381, 0.0813775750396787, -0.00214812771321287, 0.00164845935752671, 0.000601071108160052, -0.00319851258544927, -0.00447429987881035, 0.00124397861377236, 0.103219079366308, -0.244294039063454, 0.134222866554551
1605256108290564424, 4c4848f7ec0347166801000000000000, e9c0141bec0347160f00000000000000, -1.07573558028385, -0.538105928300077, 0.325280089194634, 0.996624700902182, 0.00203736760836065, 0.0103389391217417, 0.0814135186728922, -1.07573558028385, -0.538105928300077, 0.325280089194634, 0.996624700902182, 0.00203736760836065, 0.0103389391217417, 0.0814135186728922, 0.000405139733115916, -0.00156261662478943, -0.000816597293212478, -0.00319844250603713, -0.00447419925440008, 0.0012441630904681, 0.103220455758846, -0.244295307641572, 0.134207297455013
1605256111390513069, b0e733b0ed034716a202000000000000, e9c0141bec0347160f00000000000000, -1.07561108503117, -0.538033591384001, 0.325266644831941, 0.99663066349381, 0.00210426129768764, 0.0103663437069815, 0.0813353034446159, -1.07561108503117, -0.538033591384001, 0.325266644831941, 0.99663066349381, 0.00210426129768764, 0.0103663437069815, 0.0813353034446159, -0.000839863505818626, 0.00132092466046051, 0.000957721478698656, -0.00319839505554936, -0.00447419365075754, 0.0012445860013155, 0.103224402619353, -0.244298562949345, 0.134110224098947
1605256114490461236, 92be9f66ee034716d503000000000000, e9c0141bec0347160f00000000000000, -1.07559176807878, -0.537932339103867, 0.325205730705153, 0.996632286648583, 0.00199405894687971, 0.0103334926157514, 0.0813223700398219, -1.07559176807878, -0.537932339103867, 0.325205730705153, 0.996632286648583, 0.00199405894687971, 0.0103334926157514, 0.0813223700398219, 0.00012184611971145, 4.74593066486998e-05, -0.000194759076309747, -0.00319860171090008, -0.00447422565557215, 0.00124494378259685, 0.10322491408692, -0.24428939136419, 0.133853531263243
1605256114690491563, cbb1a478ee034716f203000000000000, e9c0141bec0347160f00000000000000, -1.0755974950327, -0.537921566471006, 0.325214320427541, 0.996631016829668, 0.0020233679137392, 0.0103607641892767, 0.0813337374080564, -1.0755974950327, -0.537921566471006, 0.325214320427541, 0.996631016829668, 0.0020233679137392, 0.0103607641892767, 0.0813337374080564, 0.000202120922853367, -0.000219043546187358, 0.000221599487005009, -0.00319861740138451, -0.00447423924122956, 0.00124495999471238, 0.103225692343607, -0.244288426153905, 0.133826601381576
1605256117790406591, c4bef92aef034716881b000000000000, e9c0141bec0347160f00000000000000, -1.07570453759166, -0.538168374237444, 0.325258467108821, 0.996626378789987, 0.00201981982340184, 0.0103668158285168, 0.081389867658176, -1.07570453759166, -0.538168374237444, 0.325258467108821, 0.996626378789987, 0.00201981982340184, 0.0103668158285168, 0.081389867658176, 0.000834695268140844, -0.00073261822662059, -0.000309397185260612, -0.00319878997016476, -0.00447461605489055, 0.00124534940578016, 0.103224498076312, -0.244273443555639, 0.133476658793454
1605256120890365726, 4de141e3ef034716c01c000000000000, e9c0141bec0347160f00000000000000, -1.0758007383393, -0.538010502573057, 0.325905613090666, 0.996625682735206, 0.00213273005182295, 0.0103649820111214, 0.0813957438876248, -1.0758007383393, -0.538010502573057, 0.325905613090666, 0.996625682735206, 0.00213273005182295, 0.0103649820111214, 0.0813957438876248, -0.000821428923519173, -1.38711744950932e-05, -0.000298707891038298, -0.00319874690694732, -0.00447481036012469, 0.00124595767143733, 0.103205236821993, -0.244239027992191, 0.133305452081173
1605256123990310317, 28c60e9ff0034716fa1d000000000000, e9c0141bec0347160f00000000000000, -1.07569238426753, -0.538013197817786, 0.325273274531082, 0.996628490310887, 0.00202094662468669, 0.0102946137222822, 0.0813731466989682, -1.07569238426753, -0.538013197817786, 0.325273274531082, 0.996628490310887, 0.00202094662468669, 0.0102946137222822, 0.0813731466989682, 0.000552621246028849, -0.000427374192816915, -0.000203359767843265, -0.00319867500638332, -0.00447499993784457, 0.0012467685074178, 0.103184440876561, -0.244190251621513, 0.133510792272407
1605256124690314657, af4121c8f00347163e1e000000000000, e9c0141bec0347160f00000000000000, -1.07562294480612, -0.537922137913189, 0.32521739121568, 0.996630614627456, 0.00204285827786387, 0.010339982887933, 0.0813408229072819, -1.07562294480612, -0.537922137913189, 0.32521739121568, 0.996630614627456, 0.00204285827786387, 0.010339982887933, 0.0813408229072819, -0.000708574637143471, 9.71324783412418e-05, 0.000232169061635487, -0.00319864464057653, -0.00447511078216217, 0.00124695732283314, 0.103179532689793, -0.244176433825778, 0.133616825150469
1605256127790237075, 101c3c7ff10347165d33000000000000, e9c0141bec0347160f00000000000000, -1.07572387032804, -0.537961089600058, 0.325240860429124, 0.996625622727549, 0.00205502197377366, 0.0102796165942993, 0.0814093022343673, -1.07572387032804, -0.537961089600058, 0.325240860429124, 0.996625622727549, 0.00205502197377366, 0.0102796165942993, 0.0814093022343673, -0.000390165423611579, 0.000461558578943011, -3.58856140702073e-05, -0.00319862752861667, -0.00447568709000292, 0.00124778121399, 0.103141835520234, -0.244119313126044, 0.133980647590923
1605256130890189535, a5ace43bf20347169934000000000000, e9c0141bec0347160f00000000000000, -1.07546111975744, -0.537732831712288, 0.32518451568457, 0.996634984090583, 0.00209503210432824, 0.010343226546203, 0.0812855275670814, -1.07546111975744, -0.537732831712288, 0.32518451568457, 0.996634984090583, 0.00209503210432824, 0.010343226546203, 0.0812855275670814, -0.000166090201313394, -0.000261391835179993, -1.87808366814888e-05, -0.00319884406551525, -0.00447628399646762, 0.00124862424458984, 0.103142253234105, -0.244049841662837, 0.134044776458956
1605256131290192252, 8a0c5952f2034716c134000000000000, e9c0141bec0347160f00000000000000, -1.07560964879459, -0.537814121233595, 0.325157982028203, 0.996628549679877, 0.00199312897694542, 0.0103135884131808, 0.0813707029213178, -1.07560964879459, -0.537814121233595, 0.325157982028203, 0.996628549679877, 0.00199312897694542, 0.0103135884131808, 0.0813707029213178, -0.000509679634305165, -0.000167382477753774, -0.000209044147840738, -0.00319888665617432, -0.00447638820721966, 0.00124873761761094, 0.103142965455245, -0.244041671179245, 0.134029427222711
1605256132390176421, 3f6f7592f20347162c35000000000000, e9c0141bec0347160f00000000000000, -1.07584018431827, -0.538194619175428, 0.325288797447664, 0.996620221348545, 0.00208185175108135, 0.0103717075098919, 0.0814630466886264, -1.07584018431827, -0.538194619175428, 0.325288797447664, 0.996620221348545, 0.00208185175108135, 0.0103717075098919, 0.0814630466886264, 0.000385644913435258, -0.00029144231413914, -8.56864033406034e-05, -0.00319906524161723, -0.00447662755694975, 0.00124911045986085, 0.103162948620531, -0.244015760055693, 0.134003935548062
1605256133390160209, 6b8e8dcdf20347169035000000000000, e9c0141bec0347160f00000000000000, -1.0759179092876, -0.538460139530354, 0.32542070275214, 0.996623626257299, 0.00208633773220003, 0.0103398932019804, 0.081425311723021, -1.0759179092876, -0.538460139530354, 0.32542070275214, 0.996623626257299, 0.00208633773220003, 0.0103398932019804, 0.081425311723021, -0.000656728302056786, -0.000170087456319471, 0.000333930731278513, -0.00319923028691323, -0.00447684287247346, 0.00124948718607223, 0.103178792216627, -0.243964301479059, 0.134045730714672
1605256134490142471, b35acb11f30347160336000000000000, e9c0141bec0347160f00000000000000, -1.07577753429506, -0.538153247958763, 0.325294029176129, 0.996629409690423, 0.0020878957991124, 0.01034834776557, 0.0813533781091757, -1.07577753429506, -0.538153247958763, 0.325294029176129, 0.996629409690423, 0.0020878957991124, 0.01034834776557, 0.0813533781091757, 0.00053612500940305, 0.000479828807444521, -0.000104349458887967, -0.00319942584654771, -0.00447702168907571, 0.00124990319374664, 0.103216783586421, -0.243884908557615, 0.134055796844327
1605256134690162546, 32abb81bf30347161336000000000000, e9c0141bec0347160f00000000000000, -1.07569015756629, -0.538064944351069, 0.325266167144935, 0.996632796300096, 0.00206284175585233, 0.0103917895524557, 0.0813069783772496, -1.07569015756629, -0.538064944351069, 0.325266167144935, 0.996632796300096, 0.00206284175585233, 0.0103917895524557, 0.0813069783772496, 0.000133833518696895, 0.000162034118000853, -0.000152862747466335, -0.00319944988049437, -0.00447705315256856, 0.0012499759061373, 0.103223223263478, -0.243867424245708, 0.134059933288121
